ds_cargo;nr_turno;sg_uf;nm_regiao;sg_partido;qt_votos_validos;dt_carga
Senador;1;RS;SUL;AVANTE;33923;2022-10-06 18:40:49
Senador;1;RS;SUL;DC;2077;2022-10-06 18:40:49
Senador;1;RS;SUL;PSB;31613;2022-10-06 18:40:49
Senador;1;RS;SUL;PSC;17292;2022-10-06 18:40:49
Senador;1;RS;SUL;PSD;966450;2022-10-06 18:40:49
Senador;1;RS;SUL;PSTU;9353;2022-10-06 18:40:49
Senador;1;RS;SUL;PT;2225458;2022-10-06 18:40:49
Senador;1;RS;SUL;REPUBLICANOS;2593294;2022-10-06 18:40:49
Senador;1;SC;SUL;MDB;304799;2022-10-06 18:40:49
Senador;1;SC;SUL;NOVO;99107;2022-10-06 18:40:49
Senador;1;SC;SUL;PDT;66496;2022-10-06 18:40:49
Senador;1;SC;SUL;PL;1484110;2022-10-06 18:40:49
Senador;1;SC;SUL;PSB;605258;2022-10-06 18:40:49
Senador;1;SC;SUL;PSD;608213;2022-10-06 18:40:49
Senador;1;SC;SUL;PSOL;116189;2022-10-06 18:40:49
Senador;1;SC;SUL;PSTU;2657;2022-10-06 18:40:49
Senador;1;SC;SUL;PTB;443425;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;DC;1333;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;PL;246398;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;PODE;206135;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;PP;310300;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;PSB;267756;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;PSOL;52741;2022-10-06 18:40:49
Senador;1;SE;NORDESTE;PSTU;1600;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;DC;19337;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;MDB;1655224;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;NOVO;311321;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;PCB;59449;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;PDT;230833;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;PL;10714913;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;PRTB;447550;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;PSB;7822518;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;PSTU;14598;2022-10-06 18:40:49
Senador;1;SP;SUDESTE;UP;280460;2022-10-06 18:40:49
Senador;1;TO;NORTE;PATRIOTA;20704;2022-10-06 18:40:49
Senador;1;TO;NORTE;PMB;5745;2022-10-06 18:40:49
Senador;1;TO;NORTE;PP;145104;2022-10-06 18:40:49
Senador;1;TO;NORTE;PROS;69420;2022-10-06 18:40:49
Senador;1;TO;NORTE;PRTB;757;2022-10-06 18:40:49
Senador;1;TO;NORTE;PSB;100649;2022-10-06 18:40:49
Senador;1;TO;NORTE;PSOL;1622;2022-10-06 18:40:49
Senador;1;TO;NORTE;PT;44203;2022-10-06 18:40:49
Senador;1;TO;NORTE;UNIÃO;395408;2022-10-06 18:40:49
