nm_regiao;sg_partido;ds_cargo;nr_turno;sg_uf;qt_votos_validos;dt_carga
NORDESTE;PRTB;Deputado Estadual;1;MA;114422116;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Estadual;1;PB;33652710;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Estadual;1;PE;64709593;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Estadual;1;RN;7460180;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Federal;1;AL;1650763;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Federal;1;BA;87542741;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Federal;1;MA;37064980;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Federal;1;PB;24095984;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Federal;1;PE;119276712;2022-10-07 14:15:10
NORDESTE;PRTB;Deputado Federal;1;RN;14958696;2022-10-07 14:15:10
NORDESTE;PRTB;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;PRTB;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PRTB;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PRTB;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PRTB;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PRTB;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;AL;33162900;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;BA;214318332;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;CE;106154916;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;MA;107040044;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;PB;47113794;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;PE;194128779;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;RN;29840720;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Estadual;1;SE;21895650;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;BA;238752930;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;CE;117489497;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;MA;48184474;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;PB;28477072;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;PE;69578082;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PSB;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;PSB;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PSB;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PSB;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PSB;Senador;1;MA;3406360;2022-10-07 14:15:10
NORDESTE;PSB;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PSB;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PSB;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Estadual;1;BA;508013824;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Estadual;1;MA;121804188;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;BA;302420378;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;CE;91948302;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;MA;63010466;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;PB;28477072;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;PE;44728767;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;PI;21532313;2022-10-07 14:15:10
NORDESTE;PSC;Deputado Federal;1;RN;14958696;2022-10-07 14:15:10
NORDESTE;PSC;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PSC;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;AL;43111770;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;BA;127003456;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;CE;111209912;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;MA;118113152;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;PB;31409196;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;PE;9955322;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;RN;46626125;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Estadual;1;SE;21895650;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;BA;103459603;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;CE;91948302;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;MA;66716964;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;PE;9939726;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;PI;19574830;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;PSD;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;PSD;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;PSD;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PSD;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;PSD;Senador;1;BA;7233261;2022-10-07 14:15:10
NORDESTE;PSD;Senador;1;CE;4856028;2022-10-07 14:15:10
NORDESTE;PSD;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;AL;3316290;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;BA;103190308;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;CE;80879936;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;MA;47983468;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;PB;76279476;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;PE;84620237;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;RN;37300900;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Estadual;1;SE;4865700;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;AL;13206104;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;BA;135293327;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;CE;56190629;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;MA;3706498;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;PB;10952720;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;PE;64608219;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;RN;13088859;2022-10-07 14:15:10
NORDESTE;PSDB;Deputado Federal;1;SE;4500372;2022-10-07 14:15:10
NORDESTE;PSDB;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PSDB;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PSDB;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;PSDB;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;AL;9948870;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;BA;381010368;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;CE;126374900;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;MA;95966936;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;PB;26922168;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;PE;119463864;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;PI;9853190;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;RN;22380540;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Estadual;1;SE;13380675;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;AL;8253815;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;BA;214877637;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;CE;91948302;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;MA;55597470;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;PB;4381088;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;PE;84487671;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;PI;7829932;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;RN;7479348;2022-10-07 14:15:10
NORDESTE;PSOL;Deputado Federal;1;SE;7875651;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;BA;8129042;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PSOL;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;AL;1486153;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;BA;7233261;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;MA;3406360;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;PI;1874043;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PSOL;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;AL;1658145;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;CE;5054996;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;MA;18455180;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;PE;19910644;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;PI;1970638;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;RN;1865045;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Estadual;1;SE;1216425;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Federal;1;AL;1650763;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Federal;1;MA;18532490;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Federal;1;PE;9939726;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Federal;1;PI;3914966;2022-10-07 14:15:10
NORDESTE;PSTU;Deputado Federal;1;RN;1869837;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;CE;5198892;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;PB;2176444;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PSTU;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;PSTU;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PSTU;Senador;1;CE;4856028;2022-10-07 14:15:10
NORDESTE;PSTU;Senador;1;MA;3406360;2022-10-07 14:15:10
NORDESTE;PSTU;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PSTU;Senador;1;PI;1874043;2022-10-07 14:15:10
NORDESTE;PSTU;Senador;1;RN;1692509;2022-10-07 14:15:10
NORDESTE;PSTU;Senador;1;SE;1086263;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;AL;19897740;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;BA;230193764;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;CE;111209912;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;MA;47983468;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;PB;62818392;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;PE;79642576;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;PI;51236588;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;RN;24245585;2022-10-07 14:15:10
NORDESTE;PT;Deputado Estadual;1;SE;15813525;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;AL;3301526;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;BA;206919206;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;CE;76623585;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;MA;33358482;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;PB;17524352;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;PE;74547945;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;PI;17617347;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;RN;7479348;2022-10-07 14:15:10
NORDESTE;PT;Deputado Federal;1;SE;5625465;2022-10-07 14:15:10
NORDESTE;PT;Governador;1;BA;8129042;2022-10-07 14:15:10
NORDESTE;PT;Governador;1;CE;5198892;2022-10-07 14:15:10
NORDESTE;PT;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;PT;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;PT;Governador;1;SE;757938;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;PT;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PT;Senador;1;CE;4856028;2022-10-07 14:15:10
NORDESTE;PT;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;PT;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;PT;Senador;1;PI;1874043;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;AL;6632580;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;BA;428636664;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;CE;106154916;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;MA;33219324;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;PB;42626766;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;PE;49776610;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;RN;29840720;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Estadual;1;SE;7298550;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;AL;14856867;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;BA;302420378;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;CE;97056541;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;MA;18532490;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;PB;26286528;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;PE;49698630;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;PI;19574830;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;RN;13088859;2022-10-07 14:15:10
NORDESTE;PTB;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;PTB;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;PTB;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;PTB;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;PTB;Senador;1;MA;3406360;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;AL;18239595;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;BA;119065740;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;CE;75824940;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;MA;29528288;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;PE;29865966;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;PI;3941276;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;RN;11190270;2022-10-07 14:15:10
NORDESTE;PV;Deputado Estadual;1;SE;7298550;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;AL;13206104;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;BA;23875293;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;CE;10216478;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;MA;14825992;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;PB;4381088;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;PE;14909589;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;PI;3914966;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;RN;3739674;2022-10-07 14:15:10
NORDESTE;PV;Deputado Federal;1;SE;2250186;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;BA;87314876;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;MA;22146216;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;PB;53844336;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;PE;109508542;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;PI;5911914;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;RN;5595135;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Estadual;1;SE;1216425;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;BA;103459603;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;CE;20432956;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;MA;11119494;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;PB;24095984;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;PE;44728767;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;PI;5872449;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;RN;5609511;2022-10-07 14:15:10
NORDESTE;REDE;Deputado Federal;1;SE;1125093;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;AL;23214030;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;BA;508013824;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;CE;151649880;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;MA;44292432;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;PB;47113794;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;PE;149329830;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;PI;37442122;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;RN;14920360;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Estadual;1;SE;30410625;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;AL;16507630;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;BA;318337240;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;CE;81731824;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;MA;37064980;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;PB;28477072;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;PE;124246575;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;PI;21532313;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;REPUBLICANOS;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Estadual;1;AL;1658145;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Estadual;1;BA;261944628;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Estadual;1;PB;76279476;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Estadual;1;PE;189151118;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Estadual;1;PI;37442122;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Estadual;1;RN;41030990;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;AL;11555341;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;BA;262628223;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;MA;29651984;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;PB;26286528;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;PE;64608219;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;PI;21532313;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Deputado Federal;1;SE;5625465;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Governador;1;MA;3449390;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;SOLIDARIEDADE;Governador;1;RN;1828974;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;AL;36479190;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;BA;452449812;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;CE;237584812;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;MA;29528288;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;PB;65061906;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;PE;248883050;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;RN;35435855;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Estadual;1;SE;29194200;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;AL;14856867;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;BA;270586654;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;CE;117489497;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;MA;70423462;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;PB;28477072;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;PE;129216438;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;PI;19574830;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;RN;16828533;2022-10-07 14:15:10
NORDESTE;UNIÃO;Deputado Federal;1;SE;10125837;2022-10-07 14:15:10
NORDESTE;UNIÃO;Governador;1;AL;1520131;2022-10-07 14:15:10
NORDESTE;UNIÃO;Governador;1;BA;8129042;2022-10-07 14:15:10
NORDESTE;UNIÃO;Governador;1;CE;5198892;2022-10-07 14:15:10
NORDESTE;UNIÃO;Governador;1;PE;4905051;2022-10-07 14:15:10
NORDESTE;UNIÃO;Governador;1;PI;1935323;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;AL;1724217;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;BA;8423008;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;CE;5429264;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;MA;3781645;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;PB;2421688;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;PE;5452009;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;PI;2044386;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;RN;2007264;2022-10-07 14:15:10
NORDESTE;UNIÃO;Presidente;1;SE;1298432;2022-10-07 14:15:10
NORDESTE;UNIÃO;Senador;1;PB;1571165;2022-10-07 14:15:10
NORDESTE;UNIÃO;Senador;1;PE;4468754;2022-10-07 14:15:10
NORDESTE;UP;Deputado Estadual;1;AL;3316290;2022-10-07 14:15:10
NORDESTE;UP;Deputado Estadual;1;BA;7937716;2022-10-07 14:15:10
NORDESTE;UP;Deputado Estadual;1;CE;5054996;2022-10-07 14:15:10
NORDESTE;UP;Deputado Estadual;1;PE;9955322;2022-10-07 14:15:10
NORDESTE;UP;Deputado Estadual;1;RN;1865045;2022-10-07 14:15:10
NORDESTE;UP;Deputado Estadual;1;SE;2432850;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;AL;1650763;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;BA;7958431;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;CE;5108239;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;PB;6571632;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;PE;9939726;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;PI;1957483;2022-10-07 14:15:10
NORDESTE;UP;Deputado Federal;1;SE;2250186;2022-10-07 14:15:10
